transactionID,customerID,franchiseID,dateTime,product,quantity,unitPrice,totalPrice,paymentMethod,cardNumber
2002611,1000293,3000003,2024-05-08T21:54:25.703Z,Tokyo Tidbits,7,3,21,amex,377331183969728
2002612,1000180,3000041,2024-05-10T08:48:37.826Z,Pearly Pies,2,3,6,visa,4755845590530207
2002613,1000246,3000018,2024-05-13T19:01:11.459Z,Pearly Pies,4,3,12,amex,341597916675393
2002614,1000086,3000015,2024-05-16T03:18:35.556Z,Golden Gate Ginger,4,3,12,visa,4877280860362219
2002615,1000035,3000041,2024-05-09T10:21:20.124Z,Austin Almond Biscotti,5,3,15,mastercard,5250386868032888
2002616,1000200,3000007,2024-05-04T14:37:17.729Z,Pearly Pies,2,3,6,visa,4404176646632747
2002617,1000064,3000004,2024-05-03T08:40:43.140Z,Tokyo Tidbits,3,3,9,visa,4405194382546988
2002619,1000187,3000008,2024-05-01T11:41:41.938Z,Pearly Pies,1,3,3,mastercard,2235438094653065
2002620,1000233,3000042,2024-05-17T01:02:20.143Z,Golden Gate Ginger,10,3,30,visa,4486053130466331
2002622,1000249,3000033,2024-05-10T23:28:32.669Z,Golden Gate Ginger,3,3,9,amex,372150676711511
2002624,1000274,3000034,2024-05-12T07:20:22.020Z,Golden Gate Ginger,9,3,27,mastercard,2288221845397018
2002625,1000117,3000024,2024-05-13T21:42:19.470Z,Pearly Pies,3,3,9,mastercard,2225157559946358
2002626,1000247,3000010,2024-05-07T20:49:37.306Z,Outback Oatmeal,10,3,30,mastercard,2297456847605013
2002627,1000108,3000032,2024-05-07T18:05:43.053Z,Orchard Oasis,2,3,6,amex,343089763380770
2002629,1000143,3000032,2024-05-15T04:30:18.645Z,Austin Almond Biscotti,6,3,18,amex,374684446703430
2002630,1000245,3000040,2024-05-09T00:22:57.597Z,Austin Almond Biscotti,3,3,9,visa,4825645178709132
2002631,1000085,3000045,2024-05-11T00:42:50.308Z,Pearly Pies,9,3,27,mastercard,2555957434193856
2002633,1000153,3000019,2024-05-10T05:38:59.436Z,Pearly Pies,3,3,9,amex,373482428792989
2002634,1000188,3000041,2024-05-05T07:39:58.477Z,Golden Gate Ginger,10,3,30,mastercard,2281297599081070
2002635,1000034,3000045,2024-05-12T23:44:05.356Z,Tokyo Tidbits,3,3,9,visa,4209025923796385
2002636,1000231,3000003,2024-05-16T18:07:20.204Z,Orchard Oasis,10,3,30,mastercard,2263659602725898
2002638,1000298,3000044,2024-05-02T01:13:04.481Z,Outback Oatmeal,9,3,27,amex,348738691285346
2002639,1000239,3000017,2024-05-09T06:29:11.887Z,Golden Gate Ginger,9,3,27,amex,379128787349788
2002640,1000128,3000017,2024-05-02T19:52:54.543Z,Tokyo Tidbits,6,3,18,visa,4899505421035001
2002641,1000119,3000031,2024-05-08T15:05:47.503Z,Austin Almond Biscotti,2,3,6,amex,348999668489572
2002642,1000276,3000027,2024-05-07T19:22:54.290Z,Pearly Pies,1,3,3,amex,346163457391844
2002643,1000073,3000033,2024-05-09T22:52:22.889Z,Golden Gate Ginger,6,3,18,amex,373601478527173
2002644,1000006,3000031,2024-05-17T11:45:43.102Z,Golden Gate Ginger,7,3,21,mastercard,2521171893714217
2002648,1000225,3000028,2024-05-08T08:25:40.546Z,Austin Almond Biscotti,10,3,30,mastercard,5133901492325277
2002649,1000094,3000043,2024-05-13T22:42:45.635Z,Tokyo Tidbits,6,3,18,visa,4942019064836169
2002650,1000162,3000034,2024-05-04T07:11:28.423Z,Golden Gate Ginger,4,3,12,visa,4288930462425532
2002651,1000245,3000009,2024-05-14T00:15:56.994Z,Pearly Pies,9,3,27,amex,377531606312576
2002652,1000197,3000016,2024-05-14T20:53:44.715Z,Outback Oatmeal,1,3,3,amex,342136113610926
2002653,1000278,3000028,2024-05-17T00:24:08.503Z,Pearly Pies,10,3,30,mastercard,2227327660914755
2002654,1000295,3000005,2024-05-04T18:41:14.175Z,Austin Almond Biscotti,8,3,24,mastercard,5111154814737839
2002655,1000108,3000026,2024-05-12T21:51:47.985Z,Pearly Pies,6,3,18,amex,378124857086294
2002656,1000219,3000011,2024-05-11T01:23:12.952Z,Pearly Pies,5,3,15,visa,4530713670105591
2002657,1000030,3000030,2024-05-10T12:45:08.844Z,Outback Oatmeal,5,3,15,visa,4007459003505123
2002658,1000125,3000018,2024-05-08T05:16:02.705Z,Pearly Pies,4,3,12,mastercard,2705567233740234
2002660,1000298,3000006,2024-05-03T10:12:27.784Z,Outback Oatmeal,5,3,15,amex,344756630367029
2002661,1000115,3000022,2024-05-07T01:54:29.514Z,Austin Almond Biscotti,7,3,21,mastercard,2720081379335297
2002662,1000054,3000010,2024-05-06T23:09:24.132Z,Golden Gate Ginger,4,3,12,visa,4279398432943763
2002663,1000173,3000033,2024-05-15T17:41:53.365Z,Pearly Pies,5,3,15,mastercard,5599856254505085
2002664,1000156,3000027,2024-05-13T06:05:32.620Z,Golden Gate Ginger,6,3,18,visa,4697444481221992
2002665,1000208,3000041,2024-05-14T08:39:48.815Z,Outback Oatmeal,8,3,24,amex,342861996940260
2002666,1000046,3000040,2024-05-03T12:24:48.424Z,Golden Gate Ginger,4,3,12,amex,370610156214056
2002667,1000242,3000015,2024-05-08T02:47:01.828Z,Golden Gate Ginger,1,3,3,visa,4844817196895410
2002668,1000241,3000008,2024-05-08T07:50:58.708Z,Pearly Pies,1,3,3,visa,4548601618395038
2002669,1000127,3000011,2024-05-04T20:58:53.494Z,Tokyo Tidbits,9,3,27,amex,341595989423071
2002670,1000211,3000015,2024-05-14T21:07:24.963Z,Orchard Oasis,9,3,27,visa,4166208657699543
2002671,1000142,3000033,2024-05-08T06:30:09.304Z,Pearly Pies,5,3,15,amex,374615882200069
2002672,1000001,3000045,2024-05-07T13:36:02.839Z,Tokyo Tidbits,4,3,12,visa,4127761631733182
2002673,1000097,3000030,2024-05-07T06:40:02.896Z,Austin Almond Biscotti,1,3,3,visa,4360268873059397
2002674,1000277,3000011,2024-05-11T04:50:52.883Z,Austin Almond Biscotti,3,3,9,amex,377846359075661
2002675,1000177,3000023,2024-05-11T04:02:37.889Z,Austin Almond Biscotti,8,3,24,mastercard,2286887754874999
2002676,1000132,3000004,2024-05-06T16:12:40.440Z,Golden Gate Ginger,2,3,6,visa,4099958333969890
2002677,1000116,3000013,2024-05-12T00:18:45.628Z,Austin Almond Biscotti,5,3,15,visa,4456810701688668
2002678,1000038,3000008,2024-05-09T20:23:14.788Z,Pearly Pies,10,3,30,visa,4310024760224094
2002679,1000190,3000026,2024-05-10T22:55:05.899Z,Orchard Oasis,7,3,21,visa,4884221904778169
2002680,1000132,3000008,2024-05-13T10:13:19.702Z,Tokyo Tidbits,6,3,18,visa,4261825761021290
2002681,1000165,3000044,2024-05-13T18:15:25.677Z,Golden Gate Ginger,8,3,24,amex,348429491098614
2002682,1000205,3000033,2024-05-15T09:45:07.291Z,Orchard Oasis,8,3,24,mastercard,2708775490617774
2002683,1000175,3000019,2024-05-10T05:58:38.543Z,Pearly Pies,9,3,27,visa,4520582407791409
2002684,1000016,3000004,2024-05-01T15:35:58.870Z,Tokyo Tidbits,9,3,27,amex,346194392037788
2002685,1000230,3000042,2024-05-04T21:06:28.273Z,Pearly Pies,8,3,24,amex,348077961428371
2002686,1000163,3000009,2024-05-15T02:57:04.871Z,Pearly Pies,7,3,21,mastercard,2277614098295728
2002687,1000015,3000005,2024-05-08T18:05:37.305Z,Outback Oatmeal,8,3,24,visa,4536045980600761
2002689,1000250,3000030,2024-05-13T14:36:15.262Z,Golden Gate Ginger,9,3,27,visa,4582929703598878
2002690,1000241,3000024,2024-05-02T02:27:24.643Z,Golden Gate Ginger,8,3,24,mastercard,5118634693600482
2002691,1000039,3000010,2024-05-02T19:37:12.045Z,Tokyo Tidbits,5,3,15,amex,378043021971191
2002692,1000214,3000041,2024-05-08T15:35:40.030Z,Austin Almond Biscotti,8,3,24,amex,376217456302419
2002693,1000224,3000045,2024-05-08T10:29:41.320Z,Austin Almond Biscotti,2,3,6,visa,4208912926483304
2002694,1000197,3000019,2024-05-01T11:43:42.458Z,Golden Gate Ginger,2,3,6,amex,345258299701894
2002696,1000287,3000027,2024-05-03T06:33:35.506Z,Golden Gate Ginger,2,3,6,amex,341159460941398
2002697,1000258,3000034,2024-05-01T09:35:45.966Z,Tokyo Tidbits,6,3,18,visa,4918603064460086
2002698,1000062,3000016,2024-05-13T23:38:24.793Z,Tokyo Tidbits,5,3,15,mastercard,2263734058468267
2002699,1000106,3000041,2024-05-11T18:50:56.263Z,Outback Oatmeal,7,3,21,amex,343287489419241
2002700,1000180,3000036,2024-05-08T13:35:36.840Z,Austin Almond Biscotti,8,3,24,visa,4317406311297781
2002701,1000022,3000041,2024-05-04T05:00:26.707Z,Orchard Oasis,10,3,30,visa,4812643925394246
2002702,1000183,3000012,2024-05-11T12:25:23.576Z,Pearly Pies,10,3,30,amex,344055318519567
2002703,1000138,3000044,2024-05-11T06:02:37.068Z,Outback Oatmeal,3,3,9,visa,4895687486366309
2002704,1000184,3000040,2024-05-14T22:43:04.616Z,Orchard Oasis,10,3,30,mastercard,2720821932913605
2002705,1000213,3000033,2024-05-09T08:07:13.645Z,Outback Oatmeal,1,3,3,visa,4178864965773689
2002706,1000211,3000030,2024-05-14T23:32:06.504Z,Golden Gate Ginger,3,3,9,mastercard,2710934916235648
2002707,1000278,3000029,2024-05-14T03:32:06.887Z,Outback Oatmeal,5,3,15,visa,4168097134864988
2002708,1000161,3000041,2024-05-08T00:17:00.849Z,Outback Oatmeal,2,3,6,amex,375612848985759
2002710,1000049,3000043,2024-05-15T06:12:50.669Z,Tokyo Tidbits,4,3,12,amex,378729804572954
2002712,1000265,3000041,2024-05-13T13:53:02.726Z,Tokyo Tidbits,1,3,3,amex,376230348485151
2002713,1000189,3000042,2024-05-04T12:07:29.218Z,Austin Almond Biscotti,9,3,27,mastercard,5198548989117279
2002715,1000240,3000008,2024-05-07T01:16:00.312Z,Austin Almond Biscotti,10,3,30,visa,4909850578721294
2002717,1000128,3000016,2024-05-05T02:58:12.931Z,Pearly Pies,8,3,24,amex,341303375539877
2002718,1000005,3000022,2024-05-16T13:19:14.561Z,Austin Almond Biscotti,4,3,12,visa,4386179882002585
2002719,1000297,3000036,2024-05-08T16:26:38.947Z,Austin Almond Biscotti,10,3,30,amex,349496698780566
2002720,1000262,3000030,2024-05-11T20:23:25.926Z,Golden Gate Ginger,6,3,18,visa,4982816864338945
2002721,1000119,3000015,2024-05-09T00:53:08.686Z,Pearly Pies,9,3,27,mastercard,2283094089530288
2002723,1000061,3000019,2024-05-05T15:24:59.613Z,Outback Oatmeal,8,3,24,amex,376066038165400
2002724,1000070,3000019,2024-05-11T23:03:33.182Z,Pearly Pies,2,3,6,amex,342140289895600
2002725,1000066,3000019,2024-05-14T02:04:12.079Z,Pearly Pies,3,3,9,visa,4590724632016500
2002726,1000284,3000015,2024-05-17T06:57:16.844Z,Outback Oatmeal,8,3,24,mastercard,2424907314493081
2002727,1000277,3000030,2024-05-05T13:04:59.425Z,Pearly Pies,8,3,24,visa,4107109029869388
2002728,1000005,3000006,2024-05-05T19:05:07.230Z,Orchard Oasis,2,3,6,mastercard,2296777620323537
2002729,1000221,3000027,2024-05-10T16:56:59.522Z,Golden Gate Ginger,10,3,30,visa,4810316719853568
2002730,1000266,3000013,2024-05-13T03:14:59.330Z,Austin Almond Biscotti,6,3,18,mastercard,5545072282106020
2002731,1000210,3000018,2024-05-03T14:24:50.876Z,Pearly Pies,2,3,6,visa,4942962727802229
2002733,1000189,3000033,2024-05-06T01:38:04.857Z,Austin Almond Biscotti,4,3,12,visa,4608857253297239
2002735,1000045,3000010,2024-05-13T13:43:13.587Z,Tokyo Tidbits,7,3,21,mastercard,2250686884350082
2002736,1000071,3000001,2024-05-10T21:27:46.744Z,Orchard Oasis,4,3,12,mastercard,2720760676254489
2002738,1000259,3000008,2024-05-07T01:50:49.045Z,Outback Oatmeal,5,3,15,amex,342358019183515
2002739,1000161,3000007,2024-05-02T13:51:51.439Z,Outback Oatmeal,3,3,9,visa,4446822595398927
2002741,1000275,3000017,2024-05-12T09:27:22.322Z,Austin Almond Biscotti,10,3,30,visa,4483515099910064
2002742,1000173,3000009,2024-05-16T21:09:01.806Z,Outback Oatmeal,1,3,3,mastercard,2267540758636863
2002743,1000204,3000013,2024-05-12T13:42:52.087Z,Outback Oatmeal,5,3,15,amex,378277912216759
2002744,1000195,3000001,2024-05-09T07:56:03.783Z,Outback Oatmeal,9,3,27,amex,344537666608068
2002745,1000267,3000036,2024-05-16T02:57:47.955Z,Golden Gate Ginger,8,3,24,amex,348579530833361
2002746,1000261,3000018,2024-05-11T13:11:09.329Z,Tokyo Tidbits,5,3,15,mastercard,2441452406474151
2002747,1000022,3000025,2024-05-10T12:06:26.874Z,Austin Almond Biscotti,7,3,21,amex,373056198635006
2002748,1000234,3000006,2024-05-14T12:07:24.688Z,Golden Gate Ginger,6,3,18,visa,4799705247518427
2002749,1000062,3000011,2024-05-03T02:20:26.820Z,Orchard Oasis,1,3,3,mastercard,2704737849170123
2002750,1000199,3000022,2024-05-15T22:07:20.222Z,Golden Gate Ginger,2,3,6,amex,347688268141243
2002751,1000149,3000018,2024-05-15T11:02:22.238Z,Austin Almond Biscotti,7,3,21,mastercard,2531594451817833
2002752,1000053,3000007,2024-05-06T18:08:34.547Z,Tokyo Tidbits,9,3,27,amex,349511097182337
2002754,1000295,3000034,2024-05-08T20:38:56.088Z,Golden Gate Ginger,8,3,24,visa,4226258846443525
2002755,1000176,3000043,2024-05-01T04:04:04.187Z,Austin Almond Biscotti,8,3,24,mastercard,2428861445070282
2002756,1000224,3000045,2024-05-04T06:26:14.819Z,Outback Oatmeal,5,3,15,amex,379602019257472
2002757,1000101,3000045,2024-05-16T14:21:18.249Z,Orchard Oasis,1,3,3,mastercard,2670496160999400
2002758,1000186,3000008,2024-05-15T06:15:07.570Z,Outback Oatmeal,2,3,6,mastercard,2282535042905315
2002759,1000294,3000041,2024-05-08T14:32:44.482Z,Orchard Oasis,10,3,30,amex,376046461170747
2002762,1000266,3000043,2024-05-15T16:11:50.020Z,Tokyo Tidbits,6,3,18,mastercard,2341340344682749
2002763,1000164,3000008,2024-05-15T19:12:12.467Z,Golden Gate Ginger,2,3,6,mastercard,2490636759893377
2002764,1000144,3000017,2024-05-05T13:16:30.266Z,Austin Almond Biscotti,6,3,18,visa,4218929195885389
2002765,1000215,3000042,2024-05-14T19:31:53.291Z,Tokyo Tidbits,7,3,21,visa,4054155694718973
2002766,1000006,3000009,2024-05-12T07:07:37.070Z,Orchard Oasis,10,3,30,amex,374478108390150
2002768,1000233,3000042,2024-05-12T06:56:35.927Z,Austin Almond Biscotti,1,3,3,mastercard,5417353280033902
2002769,1000219,3000024,2024-05-14T05:32:54.305Z,Tokyo Tidbits,2,3,6,visa,4683283094529789
2002770,1000071,3000027,2024-05-08T17:28:54.430Z,Pearly Pies,9,3,27,amex,379723216016196
2002771,1000025,3000023,2024-05-08T12:49:23.920Z,Orchard Oasis,6,3,18,visa,4235109580038766
2002772,1000252,3000007,2024-05-13T10:11:11.109Z,Outback Oatmeal,2,3,6,visa,4645389257847285
2002773,1000029,3000010,2024-05-10T11:35:59.776Z,Pearly Pies,3,3,9,amex,378276250679388
2002774,1000187,3000026,2024-05-12T12:49:05.836Z,Outback Oatmeal,1,3,3,visa,4068108805307214
2002776,1000245,3000015,2024-05-03T22:32:54.192Z,Austin Almond Biscotti,7,3,21,visa,4979187131134219
2002778,1000276,3000025,2024-05-09T18:03:40.466Z,Pearly Pies,5,3,15,visa,4236893433643935
2002779,1000098,3000037,2024-05-16T03:47:06.494Z,Orchard Oasis,6,3,18,visa,4093402718311408
2002780,1000050,3000027,2024-05-02T18:30:54.700Z,Austin Almond Biscotti,4,3,12,mastercard,5457751831031880
2002782,1000246,3000038,2024-05-16T19:41:47.420Z,Orchard Oasis,7,3,21,amex,346448920324963
2002783,1000158,3000006,2024-05-11T01:45:40.647Z,Pearly Pies,8,3,24,amex,371722218457737
2002784,1000118,3000024,2024-05-11T11:11:30.292Z,Pearly Pies,6,3,18,visa,4374667455610986
2002785,1000008,3000035,2024-05-07T09:40:39.516Z,Pearly Pies,8,3,24,mastercard,2262515263008373
2002786,1000005,3000018,2024-05-10T04:17:17.723Z,Orchard Oasis,8,3,24,mastercard,2720298214567716
2002788,1000067,3000026,2024-05-01T02:32:33.722Z,Austin Almond Biscotti,9,3,27,amex,349227398092147
2002789,1000155,3000019,2024-05-12T12:22:40.367Z,Outback Oatmeal,7,3,21,mastercard,2248974051945438
2002790,1000277,3000035,2024-05-01T09:48:14.759Z,Golden Gate Ginger,2,3,6,mastercard,2224178725956841
2002791,1000033,3000027,2024-05-13T13:14:42.688Z,Outback Oatmeal,10,3,30,amex,374397403705831
2002794,1000008,3000003,2024-05-06T14:35:47.601Z,Pearly Pies,7,3,21,visa,4181704386282339
2002795,1000245,3000022,2024-05-01T14:42:36.370Z,Pearly Pies,5,3,15,amex,344667494622997
2002796,1000096,3000034,2024-05-01T20:04:21.287Z,Austin Almond Biscotti,9,3,27,visa,4248951741186223
2002797,1000028,3000037,2024-05-17T05:18:11.385Z,Orchard Oasis,4,3,12,mastercard,2284439891951199
2002798,1000070,3000009,2024-05-15T22:57:10.954Z,Golden Gate Ginger,6,3,18,mastercard,2398940784849591
2002799,1000242,3000026,2024-05-07T01:58:56.439Z,Austin Almond Biscotti,2,3,6,visa,4051525139273219
2002800,1000019,3000043,2024-05-06T06:20:04.406Z,Pearly Pies,8,3,24,mastercard,2716844750520647
2002801,1000216,3000001,2024-05-02T03:21:46.690Z,Golden Gate Ginger,7,3,21,mastercard,2246675759382459
2002802,1000143,3000012,2024-05-02T03:01:46.953Z,Outback Oatmeal,7,3,21,amex,376536451478712
2002803,1000174,3000037,2024-05-08T01:31:31.393Z,Outback Oatmeal,3,3,9,visa,4540543923147860
2002804,1000163,3000005,2024-05-09T22:34:26.183Z,Orchard Oasis,2,3,6,mastercard,2264388137863755
2002806,1000217,3000005,2024-05-13T06:37:05.694Z,Pearly Pies,3,3,9,mastercard,2299238724301900
2002807,1000035,3000005,2024-05-12T16:34:40.995Z,Austin Almond Biscotti,4,3,12,visa,4999894109760570
2002808,1000231,3000040,2024-05-02T00:19:55.377Z,Golden Gate Ginger,3,3,9,visa,4752562932792014
2002809,1000239,3000034,2024-05-16T16:48:17.124Z,Austin Almond Biscotti,4,3,12,visa,4369903930539244
2002810,1000265,3000044,2024-05-15T08:23:32.767Z,Golden Gate Ginger,4,3,12,mastercard,2705943680711780
2002811,1000021,3000044,2024-05-16T16:06:27.935Z,Orchard Oasis,10,3,30,amex,378342083039644
2002812,1000056,3000045,2024-05-04T09:13:44.264Z,Orchard Oasis,8,3,24,amex,349394602827492
2002813,1000005,3000008,2024-05-16T01:44:03.746Z,Austin Almond Biscotti,10,3,30,visa,4187471028584209
2002814,1000249,3000018,2024-05-06T00:18:58.988Z,Outback Oatmeal,10,3,30,amex,343396187591225
2002815,1000016,3000024,2024-05-12T21:19:35.544Z,Golden Gate Ginger,9,3,27,mastercard,2361642699273171
2002816,1000118,3000041,2024-05-05T22:36:28.235Z,Austin Almond Biscotti,3,3,9,amex,348120585622001
2002817,1000234,3000024,2024-05-14T07:30:50.219Z,Golden Gate Ginger,3,3,9,mastercard,5384787307114428
2002818,1000083,3000043,2024-05-13T09:27:16.129Z,Austin Almond Biscotti,9,3,27,mastercard,2254351684639160
2002819,1000057,3000043,2024-05-11T04:56:08.799Z,Outback Oatmeal,7,3,21,amex,346570424834567
2002820,1000048,3000008,2024-05-16T07:13:36.045Z,Outback Oatmeal,7,3,21,visa,4176787482582469
2002821,1000010,3000026,2024-05-11T11:29:55.144Z,Orchard Oasis,10,3,30,mastercard,5231880051051840
2002822,1000030,3000013,2024-05-05T07:30:23.641Z,Golden Gate Ginger,2,3,6,mastercard,2418953624996734
2002824,1000064,3000006,2024-05-08T22:28:39.444Z,Tokyo Tidbits,7,3,21,mastercard,2417823649139324
2002825,1000158,3000017,2024-05-13T06:22:15.187Z,Outback Oatmeal,4,3,12,visa,4696037228622646
2002826,1000018,3000043,2024-05-03T22:22:25.073Z,Austin Almond Biscotti,7,3,21,amex,374056870434206
2002829,1000210,3000012,2024-05-04T01:20:58.253Z,Pearly Pies,1,3,3,amex,348803161035355
2002830,1000172,3000011,2024-05-16T23:04:59.374Z,Pearly Pies,3,3,9,amex,372324884799242
2002831,1000133,3000019,2024-05-08T02:19:33.700Z,Pearly Pies,9,3,27,amex,375690946095622
2002832,1000150,3000045,2024-05-03T12:10:37.762Z,Golden Gate Ginger,8,3,24,visa,4170819692874893
2002833,1000132,3000045,2024-05-07T01:13:00.593Z,Outback Oatmeal,8,3,24,mastercard,2225233273754285
2002834,1000069,3000030,2024-05-04T01:11:36.798Z,Orchard Oasis,6,3,18,amex,376685427239052
2002835,1000019,3000003,2024-05-06T21:49:09.084Z,Tokyo Tidbits,3,3,9,mastercard,2466456577069252
2002836,1000128,3000011,2024-05-04T20:35:24.684Z,Pearly Pies,6,3,18,visa,4960864158765049
2002838,1000173,3000023,2024-05-07T12:09:53.421Z,Orchard Oasis,2,3,6,mastercard,2544430362629360
2002839,1000154,3000042,2024-05-07T06:39:31.154Z,Outback Oatmeal,9,3,27,visa,4181539597501188
2002841,1000218,3000032,2024-05-01T14:03:02.123Z,Austin Almond Biscotti,1,3,3,visa,4726391866083189
2002842,1000029,3000005,2024-05-04T11:10:46.740Z,Orchard Oasis,6,3,18,visa,4873792467203707
2002844,1000119,3000033,2024-05-13T14:30:25.511Z,Tokyo Tidbits,9,3,27,mastercard,2276181161152930
2002845,1000242,3000035,2024-05-08T00:17:47.790Z,Golden Gate Ginger,6,3,18,amex,375852965528996
2002846,1000168,3000015,2024-05-15T04:10:49.547Z,Tokyo Tidbits,6,3,18,amex,373788563454056
2002847,1000150,3000017,2024-05-09T02:25:05.620Z,Pearly Pies,5,3,15,amex,375617198727461
2002848,1000179,3000018,2024-05-04T03:11:05.381Z,Pearly Pies,9,3,27,mastercard,2513398424096703
2002849,1000247,3000006,2024-05-10T09:53:46.091Z,Golden Gate Ginger,2,3,6,amex,348701067620702
2002851,1000097,3000006,2024-05-04T21:18:23.171Z,Orchard Oasis,10,3,30,visa,4791003432546447
2002853,1000023,3000016,2024-05-14T20:22:11.055Z,Golden Gate Ginger,7,3,21,amex,379726219293043
2002854,1000091,3000037,2024-05-02T04:09:51.628Z,Orchard Oasis,8,3,24,amex,344281775299390
2002855,1000262,3000042,2024-05-15T12:31:00.288Z,Austin Almond Biscotti,6,3,18,amex,345020583412624
2002856,1000280,3000010,2024-05-04T03:53:53.639Z,Austin Almond Biscotti,5,3,15,visa,4333349536056261
2002857,1000214,3000022,2024-05-04T17:21:15.285Z,Outback Oatmeal,10,3,30,amex,371770552643412
2002858,1000002,3000006,2024-05-15T22:54:51.951Z,Golden Gate Ginger,2,3,6,mastercard,2230276767190998
2002859,1000114,3000037,2024-05-05T20:08:45.945Z,Orchard Oasis,4,3,12,visa,4725508444992521
2002861,1000198,3000032,2024-05-05T17:37:42.734Z,Austin Almond Biscotti,3,3,9,visa,4520349910431620
2002862,1000011,3000011,2024-05-16T00:49:16.323Z,Tokyo Tidbits,9,3,27,visa,4487748898816010
2002863,1000154,3000012,2024-05-08T11:20:41.029Z,Tokyo Tidbits,5,3,15,visa,4306741569872080
2002864,1000151,3000023,2024-05-15T02:43:29.676Z,Golden Gate Ginger,5,3,15,amex,373661573327267
2002866,1000132,3000036,2024-05-12T00:25:25.142Z,Austin Almond Biscotti,7,3,21,mastercard,2274410692595891
2002867,1000223,3000003,2024-05-16T18:03:28.903Z,Tokyo Tidbits,2,3,6,mastercard,2282225337133605
2002868,1000105,3000041,2024-05-03T05:27:36.432Z,Golden Gate Ginger,1,3,3,visa,4938489945279143
2002869,1000209,3000045,2024-05-14T16:39:00.373Z,Pearly Pies,6,3,18,amex,344639701364507
2002871,1000213,3000012,2024-05-08T14:34:59.733Z,Orchard Oasis,8,3,24,visa,4387807162282720
2002872,1000238,3000029,2024-05-01T06:40:06.613Z,Pearly Pies,9,3,27,visa,4781371744718810
2002873,1000079,3000030,2024-05-16T23:48:25.083Z,Austin Almond Biscotti,1,3,3,visa,4017994839851745
2002874,1000146,3000044,2024-05-01T12:26:11.225Z,Pearly Pies,10,3,30,mastercard,5390147714860174
2002875,1000107,3000041,2024-05-11T12:35:42.352Z,Austin Almond Biscotti,6,3,18,mastercard,5560749327121573
2002876,1000133,3000007,2024-05-15T05:06:04.114Z,Pearly Pies,9,3,27,amex,346999817688563
2002877,1000155,3000023,2024-05-12T20:07:34.332Z,Orchard Oasis,6,3,18,amex,370073377218838
2002878,1000202,3000040,2024-05-04T08:54:06.338Z,Golden Gate Ginger,4,3,12,visa,4963115782275948
2002879,1000030,3000016,2024-05-16T14:31:27.187Z,Golden Gate Ginger,7,3,21,mastercard,2625052781966827
2002880,1000101,3000045,2024-05-13T00:24:56.617Z,Orchard Oasis,7,3,21,mastercard,5359029760156674
2002881,1000277,3000023,2024-05-14T16:57:46.339Z,Pearly Pies,4,3,12,mastercard,2256181266587968
2002882,1000195,3000016,2024-05-09T07:50:21.473Z,Austin Almond Biscotti,7,3,21,mastercard,2714224959937136
2002883,1000250,3000037,2024-05-16T23:15:17.723Z,Golden Gate Ginger,5,3,15,amex,373082401391492
2002884,1000165,3000013,2024-05-15T04:16:56.089Z,Golden Gate Ginger,2,3,6,mastercard,2713332776039233
2002885,1000064,3000034,2024-05-08T13:20:33.743Z,Orchard Oasis,4,3,12,amex,374122604366005
2002887,1000065,3000045,2024-05-01T05:29:43.588Z,Tokyo Tidbits,3,3,9,mastercard,2720194385248568
2002888,1000251,3000040,2024-05-01T03:26:57.808Z,Austin Almond Biscotti,10,3,30,amex,371932389349478
2002889,1000210,3000007,2024-05-03T15:33:31.123Z,Pearly Pies,6,3,18,amex,340449006375958
2002890,1000140,3000007,2024-05-13T09:18:58.022Z,Austin Almond Biscotti,1,3,3,mastercard,2707783179663466
2002891,1000056,3000001,2024-05-15T09:10:32.584Z,Orchard Oasis,8,3,24,amex,343040740148236
2002892,1000241,3000018,2024-05-16T09:03:02.617Z,Orchard Oasis,10,3,30,mastercard,5347010647647361
2002893,1000035,3000029,2024-05-11T11:51:40.491Z,Pearly Pies,10,3,30,visa,4419454537403996
2002894,1000253,3000040,2024-05-02T22:50:00.670Z,Golden Gate Ginger,10,3,30,visa,4276582820606271
2002895,1000240,3000008,2024-05-10T11:46:13.469Z,Golden Gate Ginger,2,3,6,visa,4068358011414847
2002897,1000148,3000025,2024-05-02T09:05:53.023Z,Golden Gate Ginger,6,3,18,amex,342622553567882
2002899,1000127,3000027,2024-05-14T06:21:39.280Z,Pearly Pies,2,3,6,visa,4452379506957714
2002900,1000193,3000003,2024-05-01T14:36:16.887Z,Austin Almond Biscotti,9,3,27,visa,4390061616937332
2002901,1000228,3000030,2024-05-15T17:27:36.464Z,Golden Gate Ginger,6,3,18,mastercard,2720232740968189
2002902,1000026,3000028,2024-05-05T00:12:21.696Z,Orchard Oasis,6,3,18,mastercard,2472083972461900
2002903,1000123,3000042,2024-05-12T08:55:48.510Z,Outback Oatmeal,6,3,18,visa,4591896185017660
2002904,1000071,3000035,2024-05-05T10:42:31.718Z,Pearly Pies,1,3,3,amex,373901918634088
2002905,1000192,3000001,2024-05-04T14:33:48.578Z,Golden Gate Ginger,10,3,30,visa,4916123643491488
2002906,1000108,3000019,2024-05-14T10:24:52.592Z,Austin Almond Biscotti,9,3,27,visa,4292550290198244
2002907,1000191,3000032,2024-05-15T20:17:11.312Z,Austin Almond Biscotti,5,3,15,mastercard,2240217474806748
